%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1670366117616446985,552,1670366117615850614,,0.6979110944425713,0.3334036794500695,0.0,0.0,0.0,1.5848681209728315
1670366117648465244,553,1670366117647848874,,0.8851613390408442,0.40396004068842206,0.0,0.0,0.0,1.908802657357871
1670366117696485114,554,1670366117695853781,,0.8900595896596482,0.3928704393687622,0.0,0.0,0.0,1.8478278428133186
1670366117728380096,555,1670366117727752540,,0.36072275712845997,0.15530153495788887,0.0,0.0,0.0,0.7278556705337194
1670366117744173022,556,1670366117743695077,,0.0,0.0,0.0,0.0,0.0,0.0
1670366117776467373,557,1670366117775873577,,1.1138412455247706,0.44587408858060845,0.0,0.0,0.0,2.0716953501350117
1670366117824395281,558,1670366117823807540,,1.4915365958415676,0.5928585149185317,0.0,0.0,0.0,2.7486259988207493
1670366117856444244,559,1670366117855825873,,0.9466941176578108,0.3589611652777591,0.0,0.0,0.0,1.6460274403717379
1670366117904386003,560,1670366117903800466,,0.9555996121245456,0.351498732547181,0.0,0.0,0.0,1.6028273426023016
1670366117936320855,561,1670366117935708151,,0.3866008447835318,0.13952199360734513,0.0,0.0,0.0,0.6337305509163013
1670366117952194725,562,1670366117951661059,,0.0,0.0,0.0,0.0,0.0,0.0
1670366117984369577,563,1670366117983785466,,1.1849782915658609,0.3879922853156978,0.0,0.0,0.0,1.7371657796945175
1670366118032497244,564,1670366118031838558,,1.5828867013890244,0.5114653802987833,0.0,0.0,0.0,2.282401870489501
1670366118064390410,565,1670366118063794707,,1.0151143994350456,0.30754371450986473,0.0,0.0,0.0,1.350734570126884
1670366118112370095,566,1670366118111780077,,1.0237085699351496,0.30123040722012556,0.0,0.0,0.0,1.3137391496605428
1670366118160401373,567,1670366118159777207,,0.8259258076282001,0.23287272699772252,0.0,0.0,0.0,1.0048961635130982
1670366118192339966,568,1670366118191767392,,1.0512810128931687,0.2787603447820822,0.0,0.0,0.0,1.185669891639295
1670366118240386336,569,1670366118239773929,,1.0539601395607687,0.2683173417418316,0.0,0.0,0.0,1.1293453668279174
1670366118272368632,570,1670366118271765299,,1.065927638528992,0.2581799818916517,0.0,0.0,0.0,1.071164650189127
1670366118320300558,571,1670366118319720929,,1.0806717954383807,0.24979092323550794,0.0,0.0,0.0,1.0228550722991825
1670366118368344003,572,1670366118367738743,,0.8747248118574833,0.1868466092311558,0.0,0.0,0.0,0.7476959722091108
1670366118400302188,573,1670366118399719503,,1.1058741742086684,0.21676522397855047,0.0,0.0,0.0,0.8438808985115609
1670366118448331669,574,1670366118447727910,,1.1141256304238354,0.20649986971607776,0.0,0.0,0.0,0.7880428452328603
1670366118480313632,575,1670366118479715521,,1.1257516971355959,0.19309149868066086,0.0,0.0,0.0,0.7146554196081626
1670366118528315410,576,1670366118527714447,,1.1272729726015378,0.18364136118042423,0.0,0.0,0.0,0.664754937718702
1670366118629176836,577,1670366118628577280,,0.4476510326566712,0.0702502398604647,0.0,0.0,0.0,0.2499360465578156
1670366118733151614,578,1670366118732557188,,0.0,0.0,0.0,0.0,0.0,0.0
1670366118837227910,579,1670366118836592984,,0.0,0.0,0.0,0.0,0.0,0.0
1670366118941165151,580,1670366118940570410,,0.0,0.0,0.0,0.0,0.0,0.0
1670366119045177817,581,1670366119044576910,,0.0,0.0,0.0,0.0,0.0,0.0
1670366119149153669,582,1670366119148565539,,0.0,0.0,0.0,0.0,0.0,0.0
1670366119253172447,583,1670366119252595761,,0.0,0.0,0.0,0.0,0.0,0.0
1670366119357127280,584,1670366119356556632,,0.0,0.0,0.0,0.0,0.0,0.0
1670366119461138761,585,1670366119460561928,,0.0,0.0,0.0,0.0,0.0,0.0
1670366119565182539,586,1670366119564599169,,0.0,0.0,0.0,0.0,0.0,0.0
1670366119669137780,587,1670366119668554428,,0.0,0.0,0.0,0.0,0.0,0.0
1670366119773129743,588,1670366119772554539,,0.0,0.0,0.0,0.0,0.0,0.0
1670366119877225743,589,1670366119876616928,,0.0,0.0,0.0,0.0,0.0,0.0
1670366119981142909,590,1670366119980557928,,0.0,0.0,0.0,0.0,0.0,0.0
1670366120085184372,591,1670366120084575483,,0.0,0.0,0.0,0.0,0.0,0.0
1670366120189155909,592,1670366120188564391,,0.0,0.0,0.0,0.0,0.0,0.0
1670366120293198483,593,1670366120292607446,,0.0,0.0,0.0,0.0,0.0,0.0
1670366120397133483,594,1670366120396559150,,0.0,0.0,0.0,0.0,0.0,0.0
1670366120501121038,595,1670366120500554316,,0.0,0.0,0.0,0.0,0.0,0.0
1670366120605137575,596,1670366120604557853,,0.0,0.0,0.0,0.0,0.0,0.0
1670366120709134149,597,1670366120708560316,,0.0,0.0,0.0,0.0,0.0,0.0
1670366120813112057,598,1670366120812552983,,0.0,0.0,0.0,0.0,0.0,0.0
1670366120917202057,599,1670366120916589075,,0.0,0.0,0.0,0.0,0.0,0.0
1670366121021082890,600,1670366121020606760,,0.0,0.0,0.0,0.0,0.0,0.0
1670366121125162927,601,1670366121124568297,,0.0,0.0,0.0,0.0,0.0,0.0
1670366121229183686,602,1670366121228599168,,0.0,0.0,0.0,0.0,0.0,0.0
1670366121333167871,603,1670366121332592723,,0.0,0.0,0.0,0.0,0.0,0.0
1670366121437126464,604,1670366121436557705,,0.0,0.0,0.0,0.0,0.0,0.0
1670366121541150445,605,1670366121540567075,,0.0,0.0,0.0,0.0,0.0,0.0
1670366121645171556,606,1670366121644570797,,0.0,0.0,0.0,0.0,0.0,0.0
1670366121749143760,607,1670366121748561204,,0.0,0.0,0.0,0.0,0.0,0.0
1670366121853141686,608,1670366121852557538,,0.0,0.0,0.0,0.0,0.0,0.0
1670366121957126093,609,1670366121956553593,,0.0,0.0,0.0,0.0,0.0,0.0
1670366122061221223,610,1670366122060614852,,0.0,0.0,0.0,0.0,0.0,0.0
1670366122165142704,611,1670366122164562019,,0.0,0.0,0.0,0.0,0.0,0.0
1670366122269166574,612,1670366122268593019,,0.0,0.0,0.0,0.0,0.0,0.0
1670366122373120723,613,1670366122372558519,,0.0,0.0,0.0,0.0,0.0,0.0
1670366122477137222,614,1670366122476565593,,0.0,0.0,0.0,0.0,0.0,0.0
1670366122581178093,615,1670366122580577334,,0.0,0.0,0.0,0.0,0.0,0.0
1670366122685189778,616,1670366122684608148,,0.0,0.0,0.0,0.0,0.0,0.0
1670366122789124482,617,1670366122788558833,,0.0,0.0,0.0,0.0,0.0,0.0
1670366122893198056,618,1670366122892571722,,0.0,0.0,0.0,0.0,0.0,0.0
1670366122975635852,619,1670366122975027648,,0.26439308740513395,0.039446486937666565,0.0,0.0,0.0,0.13680736199417443
1670366123023526852,620,1670366123022960778,,45.257889794130016,6.446189791466299,0.0,0.0,0.0,21.79416953582621
1670366123055619518,621,1670366123055009555,,45.564917265044016,6.503939860138046,0.0,0.0,0.0,21.90691551100894
1670366123103575037,622,1670366123102988481,,0.94758561105094,0.15572101068891858,0.0,0.0,0.0,0.38599539489496804
1670366123151663870,623,1670366123151022759,,0.7527212983001303,0.11318137664766811,0.0,0.0,0.0,0.25294334345361624
1670366123183538333,624,1670366123182959796,,0.9225345152116128,0.1904284028654426,0.0,0.0,0.0,0.567558712736428
1670366123231511166,625,1670366123230954481,,0.909294588141506,0.22726109289157215,0.0,0.0,0.0,0.7559859683700961
1670366123263487092,626,1670366123262874481,,0.3633163184982182,0.09148961159429302,0.0,0.0,0.0,0.3049285413692231
1670366123279283463,627,1670366123278801796,,0.0,0.0,0.0,0.0,0.0,0.0
1670366123311523778,628,1670366123310945796,,1.069285293119782,0.26531477694181316,0.0,0.0,0.0,0.8748982702172116
1670366123359548444,629,1670366123358952444,,1.4209619399986406,0.35351329527645337,0.0,0.0,0.0,1.1655790492094558
1670366123391496074,630,1670366123390930000,,0.8693601696116344,0.22303642230484683,0.0,0.0,0.0,0.7423177213511322
1670366123439474759,631,1670366123438914611,,0.8679413659591941,0.22867026629891263,0.0,0.0,0.0,0.7693195297053431
1670366123487540055,632,1670366123486932018,,0.6814367060062432,0.18821129835140776,0.0,0.0,0.0,0.6454457837719096
1670366123519474814,633,1670366123518909629,,0.7913889501677562,0.23285503256342585,0.0,0.0,0.0,0.8185575738434991
1670366123567512148,634,1670366123566910963,,0.7427423107745882,0.22697833429443792,0.0,0.0,0.0,0.8087506249253997
1670366123599452796,635,1670366123598889185,,0.6801938432279557,0.2143738465920466,0.0,0.0,0.0,0.7709148182553512
1670366123647468166,636,1670366123646884907,,0.640989110032026,0.1979638588968885,0.0,0.0,0.0,0.7048559255996214
1670366123695479740,637,1670366123694875037,,0.4776135952685955,0.13163734135607277,0.0,0.0,0.0,0.44460048860805723
1670366123727410037,638,1670366123726873333,,0.5444079526383476,0.12592480210008988,0.0,0.0,0.0,0.3850936627992863
1670366123775679203,639,1670366123775018499,,0.5057216915316828,0.1029224446557396,0.0,0.0,0.0,0.28690894161227565
1670366123807607759,640,1670366123806988037,,0.4550888742887188,0.07915567920301048,0.0,0.0,0.0,0.19038190429791807
1670366123855520722,641,1670366123854928611,,0.41502198977671695,0.06582489257139025,0.0,0.0,0.0,0.14159489151232219
1670366123903409166,642,1670366123902854944,,0.2874286066389832,0.041131294261963255,0.0,0.0,0.0,0.07564025744597294
1670366123935430944,643,1670366123934853740,,0.3117318065850343,0.04062143832541544,0.0,0.0,0.0,0.06199430494265665
1670366123983492777,644,1670366123982867333,,0.27583558048352763,0.03410691353150585,0.0,0.0,0.0,0.04562758043591803
1670366124015532333,645,1670366124014925444,,0.2128395497057437,0.02463436422003716,0.0,0.0,0.0,0.02675615429045162
1670366124063451073,646,1670366124062852425,,0.1770008436586909,0.019780738121497235,0.0,0.0,0.0,0.018710584788883006
1670366124111367240,647,1670366124110822018,,0.10223152392504871,0.01098928610763153,0.0,0.0,0.0,0.008622640955377061
1670366124143354055,648,1670366124142802573,,0.08717830407521715,0.009070872896498683,0.0,0.0,0.0,0.0058486010849400204
1670366124191428888,649,1670366124190836388,,0.05111667165318945,0.005240663229425276,0.0,0.0,0.0,0.003038669249930456
1670366124223267499,650,1670366124222701925,,0.006009176471799153,0.0006078802925909208,0.0,0.0,0.0,0.00031614546652725123
1670366124239117518,651,1670366124238656333,,0.0,0.0,0.0,0.0,0.0,0.0
1670366124271368518,652,1670366124270707592,,-0.009004454186751111,-0.0008997225074813916,0.0,0.0,0.0,-0.0004179457553079472
1670366124319374240,653,1670366124318795147,,-0.015009815160267155,-0.0014960525373917963,0.0,0.0,0.0,-0.0006780890571546701
1670366124367382110,654,1670366124366802481,,-0.006005360973516043,-0.0005963300299104047,0.0,0.0,0.0,-0.00026014330184672286
1670366124399309795,655,1670366124398760407,,0.0,0.0,0.0,0.0,0.0,0.0
1670366124447325092,656,1670366124446768740,,0.0,0.0,0.0,0.0,0.0,0.0
1670366124495340721,657,1670366124494774369,,0.0,0.0,0.0,0.0,0.0,0.0
1670366124527323777,658,1670366124526763073,,0.0,0.0,0.0,0.0,0.0,0.0
1670366124575323332,659,1670366124574752851,,0.0,0.0,0.0,0.0,0.0,0.0
1670366124607304795,660,1670366124606745129,,0.0,0.0,0.0,0.0,0.0,0.0
1670366124655293017,661,1670366124654733684,,0.0,0.0,0.0,0.0,0.0,0.0
1670366124703307610,662,1670366124702731943,,0.0,0.0,0.0,0.0,0.0,0.0
1670366124735229851,663,1670366124734690666,,0.0,0.0,0.0,0.0,0.0,0.0
1670366124783298129,664,1670366124782716425,,0.0,0.0,0.0,0.0,0.0,0.0
1670366124815133073,665,1670366124814593628,,0.0,0.0,0.0,0.0,0.0,0.0
1670366124830976666,666,1670366124830540036,,0.0,0.0,0.0,0.0,0.0,0.0
1670366124863275573,667,1670366124862702943,,0.0,0.0,0.0,0.0,0.0,0.0
1670366124911234073,668,1670366124910687017,,0.0,0.0,0.0,0.0,0.0,0.0
1670366124943238610,669,1670366124942684091,,0.0,0.0,0.0,0.0,0.0,0.0
1670366124991312165,670,1670366124990701925,,0.0,0.0,0.0,0.0,0.0,0.0
1670366125039316591,671,1670366125038707425,,0.0,0.0,0.0,0.0,0.0,0.0
1670366125071273517,672,1670366125070682702,,0.0,0.0,0.0,0.0,0.0,0.0
1670366125119206647,673,1670366125118658925,,0.0,0.0,0.0,0.0,0.0,0.0
1670366125151190536,674,1670366125150646647,,0.0,0.0,0.0,0.0,0.0,0.0
1670366125199224295,675,1670366125198644276,,0.0,0.0,0.0,0.0,0.0,0.0
1670366125247338591,676,1670366125246692091,,0.0,0.0,0.0,0.0,0.0,0.0
1670366125279253869,677,1670366125278641443,,0.0,0.0,0.0,0.0,0.0,0.0
1670366125327245684,678,1670366125326653332,,0.0,0.0,0.0,0.0,0.0,0.0
1670366125359218665,679,1670366125358611739,,0.0,0.0,0.0,0.0,0.0,0.0
1670366125407194128,680,1670366125406601887,,0.0,0.0,0.0,0.0,0.0,0.0
1670366125455167406,681,1670366125454583869,,0.0,0.0,0.0,0.0,0.0,0.0
1670366125557167406,682,1670366125556564665,,0.0,0.0,0.0,0.0,0.0,0.0
1670366125661164647,683,1670366125660557295,,0.0,0.0,0.0,0.0,0.0,0.0
1670366125765195480,684,1670366125764563739,,0.0,0.0,0.0,0.0,0.0,0.0
1670366125869168887,685,1670366125868557757,,0.0,0.0,0.0,0.0,0.0,0.0
1670366125973223943,686,1670366125972591220,,0.0,0.0,0.0,0.0,0.0,0.0
1670366126077230054,687,1670366126076591424,,0.0,0.0,0.0,0.0,0.0,0.0
1670366126181225702,688,1670366126180603776,,0.0,0.0,0.0,0.0,0.0,0.0
1670366126285157831,689,1670366126284557905,,0.0,0.0,0.0,0.0,0.0,0.0
1670366126389173016,690,1670366126388557442,,0.0,0.0,0.0,0.0,0.0,0.0
1670366126493198405,691,1670366126492593220,,0.0,0.0,0.0,0.0,0.0,0.0
1670366126597220461,692,1670366126596578720,,0.0,0.0,0.0,0.0,0.0,0.0
1670366126701205905,693,1670366126700574590,,0.0,0.0,0.0,0.0,0.0,0.0
1670366126805226368,694,1670366126804600831,,0.0,0.0,0.0,0.0,0.0,0.0
1670366126909186016,695,1670366126908550275,,0.0,0.0,0.0,0.0,0.0,0.0
1670366127013356109,696,1670366127012728942,,0.0,0.0,0.0,0.0,0.0,0.0
1670366127117208720,697,1670366127116583442,,0.0,0.0,0.0,0.0,0.0,0.0
1670366127221165590,698,1670366127220560609,,0.0,0.0,0.0,0.0,0.0,0.0
1670366127325160183,699,1670366127324557627,,0.0,0.0,0.0,0.0,0.0,0.0
1670366127429166905,700,1670366127428557460,,0.0,0.0,0.0,0.0,0.0,0.0
1670366127533196442,701,1670366127532593219,,0.0,0.0,0.0,0.0,0.0,0.0
1670366127637158756,702,1670366127636555553,,0.0,0.0,0.0,0.0,0.0,0.0
1670366127741145553,703,1670366127740549608,,0.0,0.0,0.0,0.0,0.0,0.0
1670366127845173627,704,1670366127844562867,,0.0,0.0,0.0,0.0,0.0,0.0
1670366127949167034,705,1670366127948554090,,0.0,0.0,0.0,0.0,0.0,0.0
1670366128053272534,706,1670366128052620201,,0.0,0.0,0.0,0.0,0.0,0.0
1670366128157191608,707,1670366128156566978,,0.0,0.0,0.0,0.0,0.0,0.0
1670366128261182201,708,1670366128260560534,,0.0,0.0,0.0,0.0,0.0,0.0
1670366128365168571,709,1670366128364549089,,0.0,0.0,0.0,0.0,0.0,0.0
1670366128469169200,710,1670366128468556737,,0.0,0.0,0.0,0.0,0.0,0.0
1670366128573162200,711,1670366128572562145,,0.0,0.0,0.0,0.0,0.0,0.0
1670366128677217404,712,1670366128676575978,,0.0,0.0,0.0,0.0,0.0,0.0
1670366128781182163,713,1670366128780560830,,0.0,0.0,0.0,0.0,0.0,0.0
1670366128885168237,714,1670366128884561274,,0.0,0.0,0.0,0.0,0.0,0.0
1670366128989173867,715,1670366128988562904,,0.0,0.0,0.0,0.0,0.0,0.0
1670366129093237756,716,1670366129092582904,,0.0,0.0,0.0,0.0,0.0,0.0
1670366129197233589,717,1670366129196608885,,0.0,0.0,0.0,0.0,0.0,0.0
1670366129301172978,718,1670366129300557904,,0.0,0.0,0.0,0.0,0.0,0.0
1670366129405176367,719,1670366129404560681,,0.0,0.0,0.0,0.0,0.0,0.0
1670366129509179607,720,1670366129508566126,,0.0,0.0,0.0,0.0,0.0,0.0
1670366129613166422,721,1670366129612562829,,0.0,0.0,0.0,0.0,0.0,0.0
1670366129717155126,722,1670366129716561459,,0.0,0.0,0.0,0.0,0.0,0.0
1670366129821149922,723,1670366129820555033,,0.0,0.0,0.0,0.0,0.0,0.0
1670366129925156514,724,1670366129924559237,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130029221366,725,1670366130028584199,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130078372329,726,1670366130077837811,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130126514459,727,1670366130125892255,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130158446885,728,1670366130157859662,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130206510533,729,1670366130205930792,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130254485885,730,1670366130253872755,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130286476607,731,1670366130285893959,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130334368440,732,1670366130333808255,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130366226384,733,1670366130365690699,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130382178144,734,1670366130381689718,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130414351421,735,1670366130413795181,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130462335810,736,1670366130461788144,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130494419384,737,1670366130493787755,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130542353718,738,1670366130541783125,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130590357440,739,1670366130589789069,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130622330977,740,1670366130621759532,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130670315958,741,1670366130669754421,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130702299329,742,1670366130701749310,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130750257736,743,1670366130749731106,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130798320125,744,1670366130797744680,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130830286662,745,1670366130829726458,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130878285329,746,1670366130877724403,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130910167421,747,1670366130909655810,,0.0,0.0,0.0,0.0,0.0,0.0
1670366130958389829,748,1670366130957751366,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131006441458,749,1670366131005810014,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131038308866,750,1670366131037730588,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131086287643,751,1670366131085706236,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131118280069,752,1670366131117704384,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131166324217,753,1670366131165738236,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131214258365,754,1670366131213679495,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131246187828,755,1670366131245657828,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131294243736,756,1670366131293670180,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131326109069,757,1670366131325554088,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131342035051,758,1670366131341523810,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131374177939,759,1670366131373638143,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131422199032,760,1670366131421642106,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131454140310,761,1670366131453615791,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131502221976,762,1670366131501636532,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131550186236,763,1670366131549624921,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131582235050,764,1670366131581625921,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131630141532,765,1670366131629588976,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131662194754,766,1670366131661627513,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131710172939,767,1670366131709609402,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131758170550,768,1670366131757590161,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131790127698,769,1670366131789577569,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131838146902,770,1670366131837575013,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131870145680,771,1670366131869547772,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131918137235,772,1670366131917560458,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131966105754,773,1670366131965558717,,0.0,0.0,0.0,0.0,0.0,0.0
1670366131998120958,774,1670366131997552291,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132046156569,775,1670366132045593235,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132078151124,776,1670366132077615383,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132126030939,777,1670366132125434791,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132141993198,778,1670366132141424013,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132174091513,779,1670366132173522754,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132222136624,780,1670366132221519513,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132254078846,781,1670366132253494217,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132302138717,782,1670366132301528143,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132350026643,783,1670366132349472087,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132382051624,784,1670366132381479698,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132430062717,785,1670366132429464439,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132462034068,786,1670366132461459865,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132510056624,787,1670366132509472531,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132613125568,788,1670366132612564328,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132717163402,789,1670366132716558994,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132821169179,790,1670366132820578179,,0.0,0.0,0.0,0.0,0.0,0.0
1670366132925163401,791,1670366132924559864,,0.0,0.0,0.0,0.0,0.0,0.0
1670366133029088975,792,1670366133028555957,,0.0,0.0,0.0,0.0,0.0,0.0
1670366133133228327,793,1670366133132623938,,0.0,0.0,0.0,0.0,0.0,0.0
1670366133237141161,794,1670366133236562679,,0.0,0.0,0.0,0.0,0.0,0.0
1670366133341195457,795,1670366133340599142,,0.0,0.0,0.0,0.0,0.0,0.0
1670366133445126420,796,1670366133444556105,,0.0,0.0,0.0,0.0,0.0,0.0
1670366133549186827,797,1670366133548596401,,0.0,0.0,0.0,0.0,0.0,0.0
1670366133653154845,798,1670366133652569642,,0.0,0.0,0.0,0.0,0.0,0.0
1670366133757181105,799,1670366133756603994,,0.0,0.0,0.0,0.0,0.0,0.0
1670366133861131290,800,1670366133860561753,,0.0,0.0,0.0,0.0,0.0,0.0
1670366133965211067,801,1670366133964588345,,0.0,0.0,0.0,0.0,0.0,0.0
1670366134069218234,802,1670366134068595123,,0.0,0.0,0.0,0.0,0.0,0.0
1670366134173200345,803,1670366134172602475,,0.0,0.0,0.0,0.0,0.0,0.0
1670366134277182808,804,1670366134276573271,,0.0,0.0,0.0,0.0,0.0,0.0
1670366134381225771,805,1670366134380595271,,0.0,0.0,0.0,0.0,0.0,0.0
1670366134485155234,806,1670366134484566178,,0.0,0.0,0.0,0.0,0.0,0.0
1670366134589187863,807,1670366134588602123,,0.0,0.0,0.0,0.0,0.0,0.0
1670366134693156771,808,1670366134692568382,,0.0,0.0,0.0,0.0,0.0,0.0
1670366134797154623,809,1670366134796563437,,0.0,0.0,0.0,0.0,0.0,0.0
1670366134901124493,810,1670366134900550808,,0.0,0.0,0.0,0.0,0.0,0.0
1670366135005336215,811,1670366135004618104,,0.0,0.0,0.0,0.0,0.0,0.0
1670366135109182085,812,1670366135108579900,,0.0,0.0,0.0,0.0,0.0,0.0
1670366135213145270,813,1670366135212557733,,0.0,0.0,0.0,0.0,0.0,0.0
1670366135317130085,814,1670366135316565585,,0.0,0.0,0.0,0.0,0.0,0.0
1670366135421124993,815,1670366135420563437,,0.0,0.0,0.0,0.0,0.0,0.0
1670366135525173641,816,1670366135524601418,,0.0,0.0,0.0,0.0,0.0,0.0
1670366135629195585,817,1670366135628609289,,0.0,0.0,0.0,0.0,0.0,0.0
1670366135733119974,818,1670366135732560622,,0.0,0.0,0.0,0.0,0.0,0.0
1670366135837110826,819,1670366135836558752,,0.0,0.0,0.0,0.0,0.0,0.0
1670366135941184400,820,1670366135940588714,,0.0,0.0,0.0,0.0,0.0,0.0
1670366136045230955,821,1670366136044627196,,0.0,0.0,0.0,0.0,0.0,0.0
1670366136149172677,822,1670366136148604381,,0.0,0.0,0.0,0.0,0.0,0.0
